fips,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,hud_area_code,hud_area_name,countyname,pop,state_alpha,metro
4833799999,645,667,879,1115,1300,48,NCNTY48337N48337,"Montague County, TX",Montague County,19405,TX,0
4833999999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Montgomery County,535185,TX,1
4834199999,604,624,823,1024,1217,48,NCNTY48341N48341,"Moore County, TX",Moore County,22015,TX,0
4834399999,484,557,734,1050,1252,48,NCNTY48343N48343,"Morris County, TX",Morris County,12530,TX,0
4834599999,538,582,734,959,1085,48,NCNTY48345N48345,"Motley County, TX",Motley County,1115,TX,0
4834799999,576,683,838,1096,1242,48,NCNTY48347N48347,"Nacogdoches County, TX",Nacogdoches County,65410,TX,0
4834999999,611,624,823,1178,1325,48,NCNTY48349N48349,"Navarro County, TX",Navarro County,48240,TX,0
4835199999,553,592,734,1004,1007,48,METRO13140N48351,"Newton County, TX HUD Metro FMR Area",Newton County,14185,TX,1
4835399999,540,559,737,1052,1276,48,NCNTY48353N48353,"Nolan County, TX",Nolan County,14990,TX,0
4835599999,784,864,1079,1428,1702,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",Nueces County,358485,TX,1
4835799999,564,610,769,984,1137,48,NCNTY48357N48357,"Ochiltree County, TX",Ochiltree County,10485,TX,0
4835999999,712,798,1025,1275,1591,48,METRO11100N48359,"Oldham County, TX HUD Metro FMR Area",Oldham County,2085,TX,1
4836199999,661,708,880,1145,1205,48,METRO13140M13140,"Beaumont-Port Arthur, TX HUD Metro FMR Area",Orange County,83910,TX,1
4836399999,559,630,796,1077,1251,48,NCNTY48363N48363,"Palo Pinto County, TX",Palo Pinto County,28110,TX,0
4836599999,574,594,783,974,1080,48,NCNTY48365N48365,"Panola County, TX",Panola County,23575,TX,0
4836799999,901,1021,1242,1661,2077,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",Parker County,125965,TX,1
4836999999,538,644,734,976,1129,48,NCNTY48369N48369,"Parmer County, TX",Parmer County,9870,TX,0
4837199999,594,734,898,1264,1555,48,NCNTY48371N48371,"Pecos County, TX",Pecos County,15805,TX,0
4837399999,536,656,757,1065,1098,48,NCNTY48373N48373,"Polk County, TX",Polk County,46975,TX,0
4837599999,629,705,906,1236,1406,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",Potter County,121230,TX,1
4837799999,538,582,734,1050,1085,48,NCNTY48377N48377,"Presidio County, TX",Presidio County,7190,TX,0
4837999999,538,623,734,1015,1085,48,NCNTY48379N48379,"Rains County, TX",Rains County,11245,TX,0
4838199999,629,705,906,1236,1406,48,METRO11100M11100,"Amarillo, TX HUD Metro FMR Area",Randall County,130550,TX,1
4838399999,714,773,974,1211,1440,48,NCNTY48383N48383,"Reagan County, TX",Reagan County,3735,TX,0
4838599999,628,679,856,1152,1266,48,NCNTY48385N48385,"Real County, TX",Real County,3360,TX,0
4838799999,538,557,734,913,1085,48,NCNTY48387N48387,"Red River County, TX",Red River County,12355,TX,0
4838999999,578,691,788,1127,1165,48,NCNTY48389N48389,"Reeves County, TX",Reeves County,14790,TX,0
4839199999,555,664,757,942,1199,48,NCNTY48391N48391,"Refugio County, TX",Refugio County,7295,TX,0
4839399999,580,628,791,1044,1170,48,NCNTY48393N48393,"Roberts County, TX",Roberts County,890,TX,0
4839599999,686,774,909,1301,1574,48,METRO17780M17780,"College Station-Bryan, TX MSA",Robertson County,16725,TX,1
4839799999,1029,1134,1352,1746,2309,48,METRO19100M19100,"Dallas, TX HUD Metro FMR Area",Rockwall County,90415,TX,1
4839999999,547,566,746,928,1012,48,NCNTY48399N48399,"Runnels County, TX",Runnels County,10265,TX,0
4840199999,547,575,754,959,1208,48,METRO30980N48401,"Rusk County, TX HUD Metro FMR Area",Rusk County,53025,TX,1
4840399999,538,644,734,1050,1085,48,NCNTY48403N48403,"Sabine County, TX",Sabine County,10430,TX,0
4840599999,562,582,767,954,1134,48,NCNTY48405N48405,"San Augustine County, TX",San Augustine County,8405,TX,0
4840799999,538,582,734,992,995,48,NCNTY48407N48407,"San Jacinto County, TX",San Jacinto County,27435,TX,0
4840999999,784,864,1079,1428,1702,48,METRO18580M18580,"Corpus Christi, TX HUD Metro FMR Area",San Patricio County,66865,TX,1
4841199999,538,557,734,918,1085,48,NCNTY48411N48411,"San Saba County, TX",San Saba County,5850,TX,0
4841399999,580,628,791,1044,1170,48,NCNTY48413N48413,"Schleicher County, TX",Schleicher County,3120,TX,0
4841599999,643,702,877,1107,1400,48,NCNTY48415N48415,"Scurry County, TX",Scurry County,17345,TX,0
4841799999,538,582,734,969,1085,48,NCNTY48417N48417,"Shackelford County, TX",Shackelford County,3350,TX,0
4841999999,538,557,734,978,1271,48,NCNTY48419N48419,"Shelby County, TX",Shelby County,25690,TX,0
4842199999,538,644,734,1050,1137,48,NCNTY48421N48421,"Sherman County, TX",Sherman County,3065,TX,0
4842399999,897,899,1085,1363,1774,48,METRO46340M46340,"Tyler, TX MSA",Smith County,222275,TX,1
4842599999,665,738,889,1272,1508,48,METRO19100N48425,"Somervell County, TX HUD Metro FMR Area",Somervell County,8650,TX,1
4842799999,538,587,734,940,1085,48,NCNTY48427N48427,"Starr County, TX",Starr County,63420,TX,0
4842999999,538,590,734,1050,1085,48,NCNTY48429N48429,"Stephens County, TX",Stephens County,9365,TX,0
4843199999,580,628,791,1044,1170,48,NCNTY48431N48431,"Sterling County, TX",Sterling County,1140,TX,0
4843399999,580,628,791,1044,1170,48,NCNTY48433N48433,"Stonewall County, TX",Stonewall County,1085,TX,0
4843599999,538,644,734,969,1085,48,NCNTY48435N48435,"Sutton County, TX",Sutton County,3895,TX,0
4843799999,538,557,734,992,995,48,NCNTY48437N48437,"Swisher County, TX",Swisher County,7540,TX,0
4843999999,901,1021,1242,1661,2077,48,METRO19100MM2800,"Fort Worth-Arlington, TX HUD Metro FMR Area",Tarrant County,1983675,TX,1
4844199999,707,733,955,1285,1639,48,METRO10180M10180,"Abilene, TX MSA",Taylor County,135370,TX,1
4844399999,622,673,848,1119,1254,48,NCNTY48443N48443,"Terrell County, TX",Terrell County,720,TX,0
4844599999,538,557,734,992,995,48,NCNTY48445N48445,"Terry County, TX",Terry County,12755,TX,0
4844799999,538,582,734,1050,1085,48,NCNTY48447N48447,"Throckmorton County, TX",Throckmorton County,1540,TX,0
4844999999,542,582,734,929,1248,48,NCNTY48449N48449,"Titus County, TX",Titus County,32665,TX,0
4845199999,647,762,980,1297,1572,48,METRO41660M41660,"San Angelo, TX MSA",Tom Green County,116905,TX,1
4845399999,1059,1212,1434,1848,2207,48,METRO12420M12420,"Austin-Round Rock, TX MSA",Travis County,1176585,TX,1
4845599999,613,634,836,1040,1280,48,NCNTY48455N48455,"Trinity County, TX",Trinity County,14480,TX,0
4845799999,538,644,734,961,1129,48,NCNTY48457N48457,"Tyler County, TX",Tyler County,21455,TX,0
4845999999,603,721,850,1152,1351,48,METRO30980M30980,"Longview, TX HUD Metro FMR Area",Upshur County,40505,TX,1
4846199999,538,644,734,975,1085,48,NCNTY48461N48461,"Upton County, TX",Upton County,3575,TX,0
4846399999,629,644,734,913,1271,48,NCNTY48463N48463,"Uvalde County, TX",Uvalde County,27015,TX,0
4846599999,600,604,796,1075,1079,48,NCNTY48465N48465,"Val Verde County, TX",Val Verde County,48975,TX,0
4846799999,587,608,801,1146,1171,48,NCNTY48467N48467,"Van Zandt County, TX",Van Zandt County,53605,TX,0
4846999999,723,837,1033,1333,1473,48,METRO47020M47020,"Victoria, TX MSA",Victoria County,91520,TX,1
4847199999,641,793,971,1208,1681,48,NCNTY48471N48471,"Walker County, TX",Walker County,70820,TX,0
4847399999,908,983,1176,1576,2010,48,METRO26420M26420,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",Waller County,48445,TX,1
4847599999,615,636,838,1095,1239,48,NCNTY48475N48475,"Ward County, TX",Ward County,11500,TX,0
4847799999,718,767,891,1123,1428,48,NCNTY48477N48477,"Washington County, TX",Washington County,34665,TX,0
4847999999,730,735,915,1199,1351,48,METRO29700M29700,"Laredo, TX MSA",Webb County,269625,TX,1
4848199999,566,657,772,1045,1337,48,NCNTY48481N48481,"Wharton County, TX",Wharton County,41430,TX,0
4848399999,538,603,734,933,1089,48,NCNTY48483N48483,"Wheeler County, TX",Wheeler County,5600,TX,0
4848599999,585,656,832,1136,1346,48,METRO48660M48660,"Wichita Falls, TX MSA",Wichita County,131780,TX,1
4848799999,538,608,734,927,1085,48,NCNTY48487N48487,"Wilbarger County, TX",Wilbarger County,12970,TX,0
4848999999,553,557,734,945,995,48,NCNTY48489N48489,"Willacy County, TX",Willacy County,21840,TX,0
4849199999,1059,1212,1434,1848,2207,48,METRO12420M12420,"Austin-Round Rock, TX MSA",Williamson County,508315,TX,1
4849399999,761,912,1114,1446,1793,48,METRO41700M41700,"San Antonio-New Braunfels, TX HUD Metro FMR Area",Wilson County,47205,TX,1
4849599999,538,582,734,1050,1085,48,NCNTY48495N48495,"Winkler County, TX",Winkler County,7775,TX,0
4849799999,932,954,1087,1401,1496,48,METRO19100N48497,"Wise County, TX HUD Metro FMR Area",Wise County,63245,TX,1
4849999999,589,609,803,1032,1195,48,NCNTY48499N48499,"Wood County, TX",Wood County,43315,TX,0
4850199999,545,652,743,924,1099,48,NCNTY48501N48501,"Yoakum County, TX",Yoakum County,8480,TX,0
4850399999,538,572,734,986,1085,48,NCNTY48503N48503,"Young County, TX",Young County,18165,TX,0
4850599999,538,624,734,1000,1085,48,NCNTY48505N48505,"Zapata County, TX",Zapata County,14415,TX,0
4850799999,538,640,734,913,1085,48,NCNTY48507N48507,"Zavala County, TX",Zavala County,12150,TX,0
4900199999,519,581,734,992,1271,49,NCNTY49001N49001,"Beaver County, UT",Beaver County,6415,UT,0
4900399999,561,599,789,1072,1254,49,METRO36260N49003,"Box Elder County, UT HUD Metro FMR Area",Box Elder County,52180,UT,1
4900599999,516,618,782,1119,1354,49,METRO30860M30860,"Logan, UT-ID MSA",Cache County,120290,UT,1
4900799999,514,581,734,993,1271,49,NCNTY49007N49007,"Carbon County, UT",Carbon County,20510,UT,0
4900999999,562,629,795,1046,1291,49,NCNTY49009N49009,"Daggett County, UT",Daggett County,700,UT,0
4901199999,721,812,1021,1432,1707,49,METRO36260M36260,"Ogden-Clearfield, UT HUD Metro FMR Area",Davis County,334975,UT,1
4901399999,583,647,824,1094,1357,49,NCNTY49013N49013,"Duchesne County, UT",Duchesne County,20260,UT,0
4901599999,519,644,734,914,995,49,NCNTY49015N49015,"Emery County, UT",Emery County,10410,UT,0
4901799999,519,581,734,991,1102,49,NCNTY49017N49017,"Garfield County, UT",Garfield County,5020,UT,0
4901999999,573,615,810,1159,1315,49,NCNTY49019N49019,"Grand County, UT",Grand County,9545,UT,0
4902199999,484,643,734,1023,1265,49,NCNTY49021N49021,"Iron County, UT",Iron County,48505,UT,0
4902399999,776,827,943,1350,1633,49,METRO39340M39340,"Provo-Orem, UT MSA",Juab County,10695,UT,1
4902599999,648,725,916,1187,1242,49,NCNTY49025N49025,"Kane County, UT",Kane County,7245,UT,0
4902799999,519,644,734,986,1271,49,NCNTY49027N49027,"Millard County, UT",Millard County,12650,UT,0
4902999999,721,812,1021,1432,1707,49,METRO36260M36260,"Ogden-Clearfield, UT HUD Metro FMR Area",Morgan County,11015,UT,1
4903199999,519,581,734,1050,1192,49,NCNTY49031N49031,"Piute County, UT",Piute County,1860,UT,0
4903399999,562,629,795,1046,1291,49,NCNTY49033N49033,"Rich County, UT",Rich County,2305,UT,0
4903599999,829,1001,1204,1690,1892,49,METRO41620M41620,"Salt Lake City, UT HUD Metro FMR Area",Salt Lake County,1106700,UT,1
4903799999,629,644,734,917,1012,49,NCNTY49037N49037,"San Juan County, UT",San Juan County,15195,UT,0
4903999999,537,576,759,944,1062,49,NCNTY49039N49039,"Sanpete County, UT",Sanpete County,28890,UT,0
4904199999,519,557,734,990,1111,49,NCNTY49041N49041,"Sevier County, UT",Sevier County,20960,UT,0
4904399999,872,1002,1321,1643,2216,49,NCNTY49043N49043,"Summit County, UT",Summit County,39730,UT,0
4904599999,690,769,962,1350,1666,49,METRO41620N49045,"Tooele County, UT HUD Metro FMR Area",Tooele County,63355,UT,1
4904799999,599,732,908,1245,1442,49,NCNTY49047N49047,"Uintah County, UT",Uintah County,36345,UT,0
4904999999,776,827,943,1350,1633,49,METRO39340M39340,"Provo-Orem, UT MSA",Utah County,576495,UT,1
4905199999,820,879,1159,1539,1937,49,NCNTY49051N49051,"Wasatch County, UT",Wasatch County,29305,UT,0
4905399999,751,781,970,1388,1679,49,METRO41100M41100,"St. George, UT MSA",Washington County,155575,UT,1
4905599999,519,634,734,913,1192,49,NCNTY49055N49055,"Wayne County, UT",Wayne County,2700,UT,0
4905799999,721,812,1021,1432,1707,49,METRO36260M36260,"Ogden-Clearfield, UT HUD Metro FMR Area",Weber County,244100,UT,1
5000100325,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1500,VT,0
5000108575,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1225,VT,0
5000109025,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,3900,VT,0
5000116000,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1045,VT,0
5000126300,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,2750,VT,0
5000128600,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,130,VT,0
5000129575,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,335,VT,0
5000131525,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,300,VT,0
5000139325,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1165,VT,0
5000140075,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1340,VT,0
5000144350,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,8540,VT,0
5000145550,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1950,VT,0
5000148700,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1690,VT,0
5000153725,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1345,VT,0
5000153950,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,580,VT,0
5000159650,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,610,VT,0
5000162575,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1085,VT,0
5000165050,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1220,VT,0
5000170075,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,1830,VT,0
5000174650,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,2605,VT,0
5000176075,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,425,VT,0
5000183275,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,885,VT,0
5000183800,751,846,1058,1322,1435,50,NCNTY50001N50001,"Addison County, VT",Addison County,370,VT,0
5000301450,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,2545,VT,0
5000304825,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,15240,VT,0
5000317725,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,2080,VT,0
5000327962,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,4,VT,0
5000339025,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,110,VT,0
5000342850,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,4285,VT,0
5000355000,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,330,VT,0
5000357025,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,3450,VT,0
5000358600,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,725,VT,0
5000361000,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,645,VT,0
5000362875,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,375,VT,0
5000363175,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,105,VT,0
5000363550,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,3485,VT,0
5000369775,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,865,VT,0
5000371425,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,900,VT,0
5000385075,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,590,VT,0
5000385675,710,819,940,1270,1275,50,NCNTY50003N50003,"Bennington County, VT",Bennington County,320,VT,0
5000502875,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1645,VT,0
5000510450,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1450,VT,0
5000517125,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,2230,VT,0
5000530550,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,995,VT,0
5000531825,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,2905,VT,0
5000537900,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,600,VT,0
5000541725,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,5850,VT,0
5000547725,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,560,VT,0
5000554400,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,690,VT,0
5000561525,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1000,VT,0
5000562200,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,7375,VT,0
5000564075,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,670,VT,0
5000569925,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,225,VT,0
5000571575,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1035,VT,0
5000575700,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1000,VT,0
5000577125,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,1430,VT,0
5000583500,708,739,842,1047,1431,50,NCNTY50005N50005,"Caledonia County, VT",Caledonia County,910,VT,0
5000706550,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,1355,VT,1
5000710300,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,35,VT,1
5000710675,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,42455,VT,1
5000713300,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,3820,VT,1
5000714875,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,17310,VT,1
5000724175,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,20900,VT,1
5000733475,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,4510,VT,1
5000734600,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,1915,VT,1
5000736700,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,5055,VT,1
5000745250,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,10760,VT,1
5000759275,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,4130,VT,1
5000762050,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,680,VT,1
5000764300,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,7675,VT,1
5000766175,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,18775,VT,1
5000773975,1091,1265,1628,2025,2208,50,METRO15540M15540,"Burlington-South Burlington, VT MSA",Chittenden County,3055,VT,1
